user_id,user_segment,region,ad_campaign,ad_intensity,click_behavior,purchase_decision,customer_satisfaction,campaign_date,session_duration_sec
USER_0195,Tech_Enthusiast,Europe,Email_Campaign,Medium_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-11-15,462
USER_0196,Young_Professional,Europe,Social_Media_Promo,Medium_Exposure,No_Click,No_Purchase,Neutral,2025-11-02,409
USER_0197,Senior_Conservative,Asia_Pacific,Video_Commercial,Light_Exposure,Detailed_Engagement,No_Purchase,Somewhat_Satisfied,2025-11-11,257
USER_0198,Student_Budget,Asia_Pacific,Search_Engine_Ad,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-03,469
USER_0199,Senior_Conservative,Asia_Pacific,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-23,458
USER_0200,Family_Oriented,North_America,Search_Engine_Ad,Medium_Exposure,Quick_View,Medium_Order,Somewhat_Satisfied,2025-10-28,325
USER_0201,Tech_Enthusiast,North_America,Video_Commercial,Light_Exposure,Shared_Content,Medium_Order,Very_Satisfied,2025-10-20,471
USER_0202,Tech_Enthusiast,Asia_Pacific,Search_Engine_Ad,Light_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-11-01,215
USER_0203,Tech_Enthusiast,Europe,Video_Commercial,Light_Exposure,Shared_Content,Large_Order,Somewhat_Satisfied,2025-11-05,345
USER_0204,Senior_Conservative,North_America,Search_Engine_Ad,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-17,546
USER_0205,Young_Professional,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Large_Order,Very_Satisfied,2025-10-21,456
USER_0206,Student_Budget,North_America,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Neutral,2025-11-09,354
USER_0207,Young_Professional,Latin_America,Social_Media_Promo,Medium_Exposure,Shared_Content,Small_Order,Somewhat_Unsatisfied,2025-11-10,165
USER_0208,Family_Oriented,North_America,Email_Campaign,Light_Exposure,Quick_View,Large_Order,Very_Satisfied,2025-11-12,389
USER_0209,Family_Oriented,Europe,Search_Engine_Ad,Medium_Exposure,No_Click,Small_Order,Somewhat_Satisfied,2025-10-21,492
USER_0210,Family_Oriented,Europe,Video_Commercial,Medium_Exposure,Shared_Content,No_Purchase,Somewhat_Unsatisfied,2025-10-23,414
USER_0211,Young_Professional,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Small_Order,Very_Unsatisfied,2025-11-01,502
USER_0212,Tech_Enthusiast,Asia_Pacific,Video_Commercial,Medium_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-10-30,192
USER_0213,Young_Professional,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-21,431
USER_0214,Family_Oriented,Latin_America,Social_Media_Promo,Light_Exposure,Detailed_Engagement,Large_Order,Very_Satisfied,2025-11-03,38
USER_0215,Family_Oriented,Latin_America,Social_Media_Promo,Heavy_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-10-28,209
USER_0216,Young_Professional,Asia_Pacific,Search_Engine_Ad,Heavy_Exposure,No_Click,Medium_Order,Somewhat_Satisfied,2025-11-11,209
USER_0217,Young_Professional,Asia_Pacific,Social_Media_Promo,Light_Exposure,No_Click,Medium_Order,Somewhat_Satisfied,2025-10-24,375
USER_0218,Tech_Enthusiast,Latin_America,Video_Commercial,Heavy_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-10-28,361
USER_0219,Young_Professional,Europe,Social_Media_Promo,Medium_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-11-10,472
USER_0220,Young_Professional,North_America,Email_Campaign,Heavy_Exposure,Quick_View,Small_Order,Very_Unsatisfied,2025-11-01,158
USER_0221,Young_Professional,Europe,Social_Media_Promo,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-11-17,532
USER_0222,Young_Professional,North_America,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-01,423
USER_0223,Tech_Enthusiast,Europe,Search_Engine_Ad,Light_Exposure,Shared_Content,Medium_Order,Neutral,2025-11-12,506
USER_0224,Family_Oriented,Europe,Email_Campaign,Light_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-10-27,245
USER_0225,Young_Professional,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Unsatisfied,2025-10-29,472
USER_0226,Young_Professional,Latin_America,Search_Engine_Ad,Light_Exposure,Quick_View,No_Purchase,Neutral,2025-11-18,524
USER_0227,Family_Oriented,Europe,Email_Campaign,Heavy_Exposure,Quick_View,Small_Order,Neutral,2025-11-09,195
USER_0228,Young_Professional,North_America,Email_Campaign,Heavy_Exposure,No_Click,No_Purchase,Neutral,2025-11-08,482
USER_0229,Student_Budget,Asia_Pacific,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-10-28,243
USER_0230,Senior_Conservative,North_America,Email_Campaign,Light_Exposure,Shared_Content,Medium_Order,Neutral,2025-10-31,79
USER_0231,Tech_Enthusiast,Latin_America,Search_Engine_Ad,Medium_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-14,478
USER_0232,Young_Professional,North_America,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-12,525
USER_0233,Student_Budget,Asia_Pacific,Social_Media_Promo,Light_Exposure,Detailed_Engagement,No_Purchase,Somewhat_Unsatisfied,2025-10-20,168
USER_0234,Young_Professional,North_America,Email_Campaign,Light_Exposure,Quick_View,Small_Order,Very_Satisfied,2025-10-29,28
USER_0235,Family_Oriented,North_America,Search_Engine_Ad,Medium_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-10-23,312
USER_0236,Tech_Enthusiast,Latin_America,Email_Campaign,Medium_Exposure,Quick_View,Small_Order,Somewhat_Unsatisfied,2025-11-13,568
USER_0237,Tech_Enthusiast,North_America,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-06,263
USER_0238,Student_Budget,Europe,Video_Commercial,Heavy_Exposure,No_Click,Small_Order,Neutral,2025-11-14,358
USER_0239,Student_Budget,Europe,Search_Engine_Ad,Heavy_Exposure,Detailed_Engagement,Medium_Order,Very_Unsatisfied,2025-11-12,322
USER_0240,Young_Professional,North_America,Social_Media_Promo,Light_Exposure,Quick_View,Medium_Order,Somewhat_Satisfied,2025-10-29,417
USER_0241,Young_Professional,North_America,Social_Media_Promo,Light_Exposure,Shared_Content,Small_Order,Neutral,2025-10-28,214
USER_0242,Family_Oriented,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-11-01,528
USER_0243,Young_Professional,North_America,Email_Campaign,Medium_Exposure,No_Click,Small_Order,Somewhat_Satisfied,2025-10-24,501
USER_0244,Senior_Conservative,Europe,Search_Engine_Ad,Heavy_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-02,380
USER_0245,Tech_Enthusiast,Europe,Search_Engine_Ad,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-12,298
USER_0246,Student_Budget,North_America,Video_Commercial,Medium_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-13,503
USER_0247,Student_Budget,Europe,Social_Media_Promo,Heavy_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-03,444
USER_0248,Senior_Conservative,Europe,Social_Media_Promo,Medium_Exposure,Detailed_Engagement,Small_Order,Somewhat_Unsatisfied,2025-11-02,41
USER_0249,Family_Oriented,North_America,Search_Engine_Ad,Heavy_Exposure,Quick_View,No_Purchase,Neutral,2025-10-28,390
USER_0250,Student_Budget,Latin_America,Video_Commercial,Light_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-11-18,563
USER_0251,Student_Budget,North_America,Email_Campaign,Heavy_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-10-26,277
USER_0252,Student_Budget,North_America,Video_Commercial,Medium_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-03,247
USER_0253,Student_Budget,North_America,Email_Campaign,Heavy_Exposure,No_Click,Small_Order,Very_Satisfied,2025-11-01,49
USER_0254,Student_Budget,Europe,Social_Media_Promo,Light_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-10-20,375
USER_0255,Young_Professional,Asia_Pacific,Video_Commercial,Medium_Exposure,Shared_Content,Medium_Order,Very_Satisfied,2025-10-29,278
USER_0256,Family_Oriented,Latin_America,Video_Commercial,Medium_Exposure,Quick_View,Small_Order,Somewhat_Unsatisfied,2025-11-15,391
USER_0257,Family_Oriented,Latin_America,Search_Engine_Ad,Light_Exposure,Shared_Content,Small_Order,Very_Satisfied,2025-10-25,404
USER_0258,Tech_Enthusiast,Europe,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-03,286
USER_0259,Young_Professional,North_America,Email_Campaign,Medium_Exposure,Shared_Content,Medium_Order,Neutral,2025-11-08,288
USER_0260,Student_Budget,North_America,Video_Commercial,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Unsatisfied,2025-11-03,75
USER_0261,Family_Oriented,North_America,Email_Campaign,Light_Exposure,Quick_View,Large_Order,Somewhat_Unsatisfied,2025-11-16,525
USER_0262,Tech_Enthusiast,North_America,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Small_Order,Very_Satisfied,2025-11-15,469
USER_0263,Young_Professional,Asia_Pacific,Social_Media_Promo,Heavy_Exposure,Detailed_Engagement,Medium_Order,Very_Unsatisfied,2025-10-23,363
USER_0264,Family_Oriented,Europe,Video_Commercial,Medium_Exposure,Detailed_Engagement,Large_Order,Somewhat_Unsatisfied,2025-10-30,290
USER_0265,Family_Oriented,North_America,Video_Commercial,Light_Exposure,Shared_Content,Large_Order,Very_Satisfied,2025-10-31,293
USER_0266,Young_Professional,Latin_America,Email_Campaign,Light_Exposure,Detailed_Engagement,Small_Order,Very_Satisfied,2025-11-05,129
USER_0267,Senior_Conservative,Europe,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-08,343
USER_0268,Senior_Conservative,North_America,Video_Commercial,Heavy_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-10-27,25
USER_0269,Young_Professional,Asia_Pacific,Social_Media_Promo,Medium_Exposure,Shared_Content,Large_Order,Somewhat_Satisfied,2025-11-14,313
USER_0270,Tech_Enthusiast,Europe,Social_Media_Promo,Light_Exposure,Shared_Content,Medium_Order,Very_Satisfied,2025-10-26,489
USER_0271,Student_Budget,Europe,Search_Engine_Ad,Light_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-10-24,415
USER_0272,Student_Budget,Europe,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-28,85
USER_0273,Student_Budget,Europe,Video_Commercial,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-11-13,223
USER_0274,Family_Oriented,North_America,Search_Engine_Ad,Light_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-10-21,433
USER_0275,Student_Budget,Europe,Search_Engine_Ad,Medium_Exposure,Quick_View,Medium_Order,Very_Unsatisfied,2025-11-11,564
USER_0276,Tech_Enthusiast,North_America,Search_Engine_Ad,Medium_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-10,353
USER_0277,Young_Professional,Europe,Social_Media_Promo,Light_Exposure,Quick_View,Medium_Order,Somewhat_Satisfied,2025-11-08,503
USER_0278,Tech_Enthusiast,North_America,Social_Media_Promo,Light_Exposure,Quick_View,No_Purchase,Somewhat_Satisfied,2025-10-29,118
USER_0279,Student_Budget,North_America,Video_Commercial,Heavy_Exposure,Shared_Content,No_Purchase,Somewhat_Unsatisfied,2025-10-27,440
USER_0280,Young_Professional,Europe,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-31,421
USER_0281,Student_Budget,Latin_America,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-11-09,459
USER_0282,Tech_Enthusiast,Europe,Search_Engine_Ad,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-13,523
USER_0283,Student_Budget,Asia_Pacific,Video_Commercial,Heavy_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-27,366
USER_0284,Young_Professional,Europe,Search_Engine_Ad,Medium_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-01,429
USER_0285,Senior_Conservative,North_America,Search_Engine_Ad,Heavy_Exposure,Quick_View,Small_Order,Very_Satisfied,2025-10-22,181
USER_0286,Tech_Enthusiast,Europe,Search_Engine_Ad,Medium_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-11-18,299
USER_0287,Young_Professional,Europe,Social_Media_Promo,Heavy_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-10-22,428
USER_0288,Family_Oriented,North_America,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-30,449
USER_0289,Tech_Enthusiast,Europe,Email_Campaign,Light_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-11-08,566
USER_0290,Family_Oriented,North_America,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Neutral,2025-11-04,254
USER_0291,Family_Oriented,Latin_America,Social_Media_Promo,Heavy_Exposure,Quick_View,Medium_Order,Somewhat_Satisfied,2025-10-22,210
USER_0292,Tech_Enthusiast,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-11-14,498
USER_0293,Student_Budget,Europe,Video_Commercial,Heavy_Exposure,Detailed_Engagement,Small_Order,Neutral,2025-10-31,506
USER_0294,Student_Budget,Europe,Social_Media_Promo,Heavy_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-10-21,492
USER_0295,Young_Professional,Asia_Pacific,Social_Media_Promo,Heavy_Exposure,Detailed_Engagement,Small_Order,Neutral,2025-10-26,174
USER_0296,Senior_Conservative,North_America,Video_Commercial,Medium_Exposure,Shared_Content,Small_Order,Somewhat_Satisfied,2025-11-17,276
USER_0297,Family_Oriented,Europe,Social_Media_Promo,Medium_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-11-10,567
USER_0298,Young_Professional,Latin_America,Video_Commercial,Medium_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-10-27,237
USER_0299,Family_Oriented,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-10-31,91
USER_0300,Family_Oriented,Europe,Email_Campaign,Heavy_Exposure,Quick_View,Large_Order,Somewhat_Unsatisfied,2025-11-06,346
USER_0301,Tech_Enthusiast,Asia_Pacific,Social_Media_Promo,Heavy_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-10-27,123
USER_0302,Student_Budget,Europe,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-17,556
USER_0303,Young_Professional,Latin_America,Social_Media_Promo,Heavy_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-11-12,588
USER_0304,Senior_Conservative,Asia_Pacific,Email_Campaign,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-18,556
USER_0305,Student_Budget,North_America,Search_Engine_Ad,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-16,593
USER_0306,Young_Professional,Asia_Pacific,Video_Commercial,Light_Exposure,Shared_Content,Medium_Order,Neutral,2025-11-11,384
USER_0307,Tech_Enthusiast,North_America,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-11-17,304
USER_0308,Family_Oriented,North_America,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Neutral,2025-11-02,242
USER_0309,Young_Professional,North_America,Social_Media_Promo,Medium_Exposure,Detailed_Engagement,No_Purchase,Neutral,2025-10-20,83
USER_0310,Student_Budget,Europe,Social_Media_Promo,Medium_Exposure,No_Click,No_Purchase,Neutral,2025-10-26,31
USER_0311,Student_Budget,North_America,Video_Commercial,Medium_Exposure,Detailed_Engagement,No_Purchase,Neutral,2025-10-26,363
USER_0312,Senior_Conservative,North_America,Search_Engine_Ad,Light_Exposure,No_Click,No_Purchase,Neutral,2025-10-28,303
USER_0313,Tech_Enthusiast,Europe,Search_Engine_Ad,Light_Exposure,Shared_Content,No_Purchase,Somewhat_Satisfied,2025-10-25,586
USER_0314,Young_Professional,Europe,Video_Commercial,Medium_Exposure,Shared_Content,Large_Order,Somewhat_Satisfied,2025-11-13,577
USER_0315,Tech_Enthusiast,North_America,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Neutral,2025-11-09,184
USER_0316,Young_Professional,Asia_Pacific,Email_Campaign,Heavy_Exposure,Detailed_Engagement,Large_Order,Somewhat_Satisfied,2025-10-20,542
USER_0317,Student_Budget,Europe,Video_Commercial,Light_Exposure,Detailed_Engagement,Small_Order,Very_Satisfied,2025-11-16,312
USER_0318,Young_Professional,Europe,Video_Commercial,Light_Exposure,Shared_Content,Small_Order,Somewhat_Satisfied,2025-11-15,40
USER_0319,Senior_Conservative,North_America,Video_Commercial,Medium_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-11-06,171
USER_0320,Family_Oriented,Latin_America,Social_Media_Promo,Medium_Exposure,Shared_Content,No_Purchase,Somewhat_Unsatisfied,2025-10-28,447
USER_0321,Student_Budget,North_America,Social_Media_Promo,Medium_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-04,62
USER_0322,Senior_Conservative,North_America,Video_Commercial,Heavy_Exposure,Shared_Content,Large_Order,Very_Unsatisfied,2025-11-16,120
USER_0323,Family_Oriented,Latin_America,Social_Media_Promo,Medium_Exposure,Detailed_Engagement,No_Purchase,Very_Unsatisfied,2025-11-18,128
USER_0324,Senior_Conservative,Asia_Pacific,Search_Engine_Ad,Heavy_Exposure,No_Click,No_Purchase,Neutral,2025-10-20,430
USER_0325,Family_Oriented,North_America,Social_Media_Promo,Heavy_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-03,564
USER_0326,Senior_Conservative,Europe,Video_Commercial,Medium_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-26,465
USER_0327,Young_Professional,North_America,Video_Commercial,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-10-22,480
USER_0328,Senior_Conservative,Europe,Video_Commercial,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-22,287
USER_0329,Family_Oriented,North_America,Social_Media_Promo,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-11-08,470
USER_0330,Tech_Enthusiast,Europe,Search_Engine_Ad,Medium_Exposure,Quick_View,No_Purchase,Somewhat_Satisfied,2025-10-26,447
USER_0331,Student_Budget,Asia_Pacific,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-08,257
USER_0332,Young_Professional,Latin_America,Search_Engine_Ad,Light_Exposure,Quick_View,Small_Order,Somewhat_Unsatisfied,2025-11-13,583
USER_0333,Tech_Enthusiast,Europe,Search_Engine_Ad,Medium_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-07,502
USER_0334,Young_Professional,Asia_Pacific,Video_Commercial,Heavy_Exposure,Shared_Content,Small_Order,Very_Satisfied,2025-11-03,589
USER_0335,Tech_Enthusiast,Latin_America,Email_Campaign,Heavy_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-10-31,320
USER_0336,Young_Professional,North_America,Social_Media_Promo,Heavy_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-11-08,254
USER_0337,Tech_Enthusiast,Latin_America,Search_Engine_Ad,Heavy_Exposure,Detailed_Engagement,Small_Order,Neutral,2025-11-08,48
USER_0338,Senior_Conservative,Latin_America,Video_Commercial,Heavy_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-10-22,521
USER_0339,Student_Budget,Asia_Pacific,Social_Media_Promo,Heavy_Exposure,No_Click,No_Purchase,Neutral,2025-10-28,164
USER_0340,Young_Professional,Europe,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-10-31,138
USER_0341,Young_Professional,Asia_Pacific,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Large_Order,Very_Satisfied,2025-10-23,26
USER_0342,Senior_Conservative,North_America,Email_Campaign,Light_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-06,413
USER_0343,Young_Professional,Europe,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Neutral,2025-11-06,589
USER_0344,Student_Budget,Europe,Email_Campaign,Medium_Exposure,Detailed_Engagement,Small_Order,Somewhat_Satisfied,2025-11-04,336
USER_0345,Tech_Enthusiast,Europe,Video_Commercial,Heavy_Exposure,Shared_Content,Medium_Order,Neutral,2025-11-11,562
USER_0346,Family_Oriented,Europe,Social_Media_Promo,Medium_Exposure,Quick_View,No_Purchase,Neutral,2025-11-18,376
USER_0347,Tech_Enthusiast,Asia_Pacific,Search_Engine_Ad,Medium_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-10-25,442
USER_0348,Student_Budget,North_America,Search_Engine_Ad,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-10-25,575
USER_0349,Family_Oriented,Asia_Pacific,Social_Media_Promo,Light_Exposure,No_Click,No_Purchase,Neutral,2025-10-28,47
USER_0350,Senior_Conservative,Europe,Search_Engine_Ad,Heavy_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-11-03,420
USER_0351,Family_Oriented,North_America,Search_Engine_Ad,Heavy_Exposure,Quick_View,No_Purchase,Neutral,2025-10-28,281
USER_0352,Young_Professional,Europe,Email_Campaign,Light_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-11-09,514
USER_0353,Family_Oriented,Latin_America,Email_Campaign,Light_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-10-31,90
USER_0354,Tech_Enthusiast,Asia_Pacific,Email_Campaign,Medium_Exposure,Quick_View,Medium_Order,Somewhat_Satisfied,2025-11-12,518
USER_0355,Tech_Enthusiast,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Small_Order,Very_Satisfied,2025-11-16,346
USER_0356,Senior_Conservative,Asia_Pacific,Email_Campaign,Heavy_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-15,378
USER_0357,Young_Professional,Asia_Pacific,Social_Media_Promo,Medium_Exposure,Shared_Content,Medium_Order,Neutral,2025-10-23,177
USER_0358,Young_Professional,Europe,Email_Campaign,Heavy_Exposure,No_Click,Small_Order,Somewhat_Satisfied,2025-11-07,564
USER_0359,Tech_Enthusiast,North_America,Search_Engine_Ad,Light_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-11-12,215
USER_0360,Student_Budget,Europe,Video_Commercial,Heavy_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-02,21
USER_0361,Family_Oriented,North_America,Search_Engine_Ad,Medium_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-10-28,68
USER_0362,Family_Oriented,North_America,Search_Engine_Ad,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-18,150
USER_0363,Senior_Conservative,Asia_Pacific,Social_Media_Promo,Heavy_Exposure,Detailed_Engagement,Medium_Order,Very_Satisfied,2025-10-26,347
USER_0364,Tech_Enthusiast,Latin_America,Social_Media_Promo,Medium_Exposure,Shared_Content,Small_Order,Somewhat_Satisfied,2025-10-22,327
USER_0365,Student_Budget,North_America,Email_Campaign,Light_Exposure,Quick_View,No_Purchase,Somewhat_Unsatisfied,2025-11-17,354
USER_0366,Senior_Conservative,Europe,Search_Engine_Ad,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-04,239
USER_0367,Young_Professional,Europe,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-10-28,143
USER_0368,Family_Oriented,Europe,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-10-21,461
USER_0369,Tech_Enthusiast,North_America,Social_Media_Promo,Heavy_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-10-28,423
USER_0370,Senior_Conservative,Europe,Social_Media_Promo,Medium_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-11-15,82
USER_0371,Tech_Enthusiast,North_America,Email_Campaign,Heavy_Exposure,No_Click,No_Purchase,Somewhat_Unsatisfied,2025-11-16,516
USER_0372,Young_Professional,Asia_Pacific,Video_Commercial,Heavy_Exposure,Detailed_Engagement,Small_Order,Very_Satisfied,2025-10-22,52
USER_0373,Student_Budget,North_America,Email_Campaign,Light_Exposure,No_Click,Small_Order,Somewhat_Satisfied,2025-11-04,584
USER_0374,Family_Oriented,North_America,Social_Media_Promo,Heavy_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-11-18,340
USER_0375,Student_Budget,North_America,Search_Engine_Ad,Heavy_Exposure,Quick_View,No_Purchase,Very_Unsatisfied,2025-10-26,396
USER_0376,Student_Budget,Asia_Pacific,Email_Campaign,Medium_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-11-13,304
USER_0377,Family_Oriented,North_America,Video_Commercial,Medium_Exposure,Shared_Content,Medium_Order,Somewhat_Satisfied,2025-11-08,132
USER_0378,Senior_Conservative,Europe,Search_Engine_Ad,Medium_Exposure,Shared_Content,No_Purchase,Neutral,2025-10-28,521
USER_0379,Family_Oriented,North_America,Search_Engine_Ad,Medium_Exposure,No_Click,No_Purchase,Somewhat_Satisfied,2025-11-04,138
USER_0380,Senior_Conservative,Europe,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-09,30
USER_0381,Senior_Conservative,Asia_Pacific,Video_Commercial,Medium_Exposure,Shared_Content,No_Purchase,Somewhat_Satisfied,2025-10-23,321
USER_0382,Student_Budget,North_America,Email_Campaign,Light_Exposure,Detailed_Engagement,Medium_Order,Neutral,2025-10-27,398
USER_0383,Family_Oriented,North_America,Search_Engine_Ad,Heavy_Exposure,Detailed_Engagement,No_Purchase,Very_Unsatisfied,2025-10-31,118
USER_0384,Student_Budget,North_America,Video_Commercial,Medium_Exposure,Shared_Content,Large_Order,Somewhat_Satisfied,2025-10-25,466
USER_0385,Young_Professional,Europe,Social_Media_Promo,Medium_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-11,459
USER_0386,Student_Budget,Asia_Pacific,Social_Media_Promo,Medium_Exposure,Quick_View,No_Purchase,Neutral,2025-10-31,124
USER_0387,Young_Professional,Europe,Email_Campaign,Light_Exposure,No_Click,No_Purchase,Very_Unsatisfied,2025-11-04,391
USER_0388,Tech_Enthusiast,Europe,Email_Campaign,Medium_Exposure,Quick_View,Small_Order,Somewhat_Satisfied,2025-11-04,458
USER_0389,Young_Professional,North_America,Search_Engine_Ad,Medium_Exposure,No_Click,Small_Order,Somewhat_Satisfied,2025-10-29,326
USER_0390,Family_Oriented,North_America,Email_Campaign,Light_Exposure,No_Click,Small_Order,Neutral,2025-11-02,112
USER_0391,Family_Oriented,North_America,Video_Commercial,Light_Exposure,Detailed_Engagement,Medium_Order,Somewhat_Satisfied,2025-10-24,389
