region,time_of_day,weather_type,weather_intensity,special_event,road_conditions,order_density,traffic_flow,region_encoded,weather_encoded
urban,4.831490587738398,sunny,0.5041826810247863,0,0.7703324709948117,0.6645797641603711,0.7388192225087308,0,0
urban,9.483305838343647,sunny,0.14272760435004184,0,0.8137289232025541,0.6984336769120174,0.9097863241555378,0,0
rural,0.9470287893815836,sunny,0.17285066367365312,0,0.7765843420114525,0.1538211605492257,0.8151512269517437,2,0
urban,11.413104899683841,snowy,2.981299060218834,0,0.1,0.6630536225343943,0.1166983961213266,0,2
rural,13.032590014983917,rainy,2.116948177345498,0,0.11212415956122457,0.4764825883791736,0.23139325389071635,2,1
urban,5.46599366647703,rainy,2.375607074902778,0,0.1,0.7225730077595945,0.21113355626829217,0,1
rural,23.13669233197233,rainy,4.771552548634513,0,0.1,0.27763334281965557,0.1,2,1
urban,21.82691066249381,rainy,0.23359218618595973,0,0.6798442357861544,0.8330613261090406,0.9289352518926308,0,1
rural,17.33143765094174,snowy,0.43918633746988384,0,0.1,0.5434650047498907,0.41991612987236027,2,2
suburban,12.801279090368702,rainy,1.1062988444669863,0,0.33125254629336165,0.5143405961071305,0.38107570212676156,1,1
rural,20.879259831544438,snowy,0.6612659120131906,0,0.32819907200913584,0.35753567245201257,0.5124606157826496,2,2
urban,3.13565625176311,sunny,0.5419543566701733,0,0.4271058292765438,0.6960613232503485,0.7969804929565968,0,0
suburban,18.97223506259724,sunny,0.4428730143527602,0,0.5143468322688007,0.8791497435972958,0.6869221381302443,1,0
rural,2.995699535204359,sunny,0.9008619498880007,0,0.8619315060296482,0.1,0.8202872405068111,2,0
suburban,19.061055901185732,sunny,0.8570633884792471,1,0.7461423498149925,0.48533682259563976,1.0,1,0
suburban,6.618421638032567,sunny,0.17609041164184422,0,0.7203576667414655,0.7349108558025033,0.9008877996907076,1,0
suburban,21.050173944436533,sunny,0.6381663846557595,0,0.7612695067864045,0.5949889068249292,1.0,1,0
urban,22.65701025180955,rainy,0.8062526694871774,1,0.47664971674363144,0.7078176343679787,0.8734611324788919,0,1
suburban,3.5711032657227753,sunny,0.8446375924131803,1,0.9485725125716629,0.3099988163765552,1.0,1,0
suburban,11.104214521569444,sunny,0.23585802995824004,0,0.7246858363407297,0.4664856861221808,0.7903133497602252,1,0
rural,23.543697075904443,sunny,1.3558481556585806,0,0.4083573772362499,0.28646657660768904,0.6416641627477049,2,0
urban,11.601778463355519,snowy,0.025522028652392722,0,1.0,0.6770504842291912,0.9651382582416498,0,2
urban,20.725140540349084,sunny,0.4382443070794907,0,0.7740680534657691,0.7588076765614047,0.7965884698942418,0,0
rural,14.129556531151676,sunny,1.5150947843264544,0,0.5821492538409864,0.4811555773193913,0.7225515451085643,2,0
rural,9.007917790070444,rainy,0.8298674718767224,0,0.20035941477797953,0.3579076300875503,0.41178049098470476,2,1
urban,6.858805332620885,rainy,0.30267718261423787,0,0.6883796894073377,0.550883859184854,0.9029388052017435,0,1
suburban,4.8773541860660945,sunny,1.1872898071144724,0,0.6765655990051249,0.4216723492497947,1.0,1,0
urban,18.28315659306473,sunny,0.8379208321549434,0,1.0,1.0,1.0,0,0
urban,9.276972163752669,sunny,1.590830162721796,1,0.6308185438666344,0.7640714695693583,1.0,0,0
urban,12.270611092818028,snowy,1.328120499738462,0,0.1,0.8717263543783216,0.3663128453031875,0,2
urban,11.815811520028365,sunny,0.9418853013231986,1,0.8791592436471857,0.7140600789182799,1.0,0,0
suburban,13.854696701595149,sunny,0.6697777362601625,1,0.8850563785433663,0.45297442837336427,1.0,1,0
urban,20.773851494989252,sunny,0.1429263884752338,0,0.733730273522039,0.9498546360669854,0.9619060950107218,0,0
rural,23.537744246002305,sunny,0.30290809273269026,0,0.8352714095349816,0.2728269960130292,0.6832059135641583,2,0
rural,9.782021005771607,rainy,0.5431757466283815,0,0.5295098518630379,0.11302683380450088,0.4869591278655856,2,1
suburban,19.860454130551275,sunny,0.9145404819714907,0,0.7467730202018493,0.4936696777218663,0.9225157115792414,1,0
suburban,18.348667071713223,sunny,0.7209457147263106,0,0.9329981765127846,0.7921411607085643,1.0,1,0
urban,13.764694834933758,sunny,0.3399365668328845,0,0.8250636668043005,0.9198368569373461,0.9859548571537585,0,0
rural,22.945131446686396,sunny,0.006485342233380302,1,0.6661451123334751,0.301433642217576,1.0,2,0
suburban,4.811388372681667,sunny,0.6856537702197355,0,0.9704725091852301,0.2578417688559707,0.6382243140762001,1,0
urban,2.622341047430914,rainy,0.33634862824818296,0,0.12612433696724262,0.7045056145231205,0.6049146169974663,0,1
rural,20.49508720693013,rainy,1.326548433799724,0,0.7124501321444697,0.312079023250111,0.5993626152097393,2,1
rural,10.53959559920996,snowy,0.024237638009250363,0,0.34668936201722766,0.22499773184342828,0.518041209242616,2,2
rural,20.32725250096945,rainy,0.8790619322876683,1,0.31086285535924024,0.4154997560541618,0.6895488288527821,2,1
suburban,21.43416492468996,rainy,2.838288237173423,0,0.1,0.5193661764516799,0.1,1,1
suburban,1.4989822468577145,sunny,0.19165610901684235,0,0.6707038658543677,0.3002925966679438,0.9173588848231996,1,0
urban,21.203154311665457,rainy,0.6379953722469678,0,0.7098835963312206,0.8177908391411655,0.7296762181232876,0,1
rural,10.759657328866133,rainy,0.09587453001880661,0,0.45967031727231106,0.19293316285834028,0.6466774975488763,2,1
rural,12.250379736101573,rainy,0.9826493410644763,0,0.45735856117726964,0.24723462238216626,0.5209756471209999,2,1
urban,15.038220266237046,sunny,0.7996899071899204,0,0.5843575803560491,0.8003582601832784,1.0,0,0
urban,22.23318256152208,sunny,0.5231774683712669,0,0.7590281958674833,0.7805336304975321,0.9223815900976894,0,0
urban,0.4587862663143367,rainy,0.736842092695799,1,0.4659929202316849,0.7272428382816596,0.9032586216601701,0,1
rural,11.44424323962761,rainy,2.2689052644308823,1,0.1,0.32174058527270033,0.4000478875526889,2,1
rural,16.505329018333455,snowy,0.21852212446554634,0,0.48075397127435765,0.38549039226364024,0.7926523089499546,2,2
urban,17.344966984757484,sunny,0.022822985930000827,0,0.5979872099807835,1.0,0.922177630852235,0,0
suburban,16.62077835689059,sunny,1.9780761658092707,0,0.7574545028054853,0.6056288483746123,0.7891835474761701,1,0
urban,3.2264431057949245,sunny,0.8606599287645691,0,0.8887431011512088,0.6397527756573154,0.7933472923261418,0,0
rural,7.18549412092035,rainy,2.2132788596030046,0,0.1,0.6013420485388461,0.1,2,1
rural,8.609172610008322,sunny,0.9086828042203382,0,0.526246491085418,0.5986716911040981,0.876539253506063,2,0
rural,19.30649298430812,sunny,1.661579408336042,0,0.8226920331343673,0.20455613737090367,0.758381206834337,2,0
urban,6.6902369379492725,snowy,0.5615460355367736,0,0.4127262036200753,0.8506915720136311,0.6472366549526937,0,2
urban,5.056919132812876,sunny,1.3857342431683175,0,0.8660996267971903,0.7959795265463622,0.9136369863643905,0,0
urban,22.978752456914307,rainy,2.4423239048700602,0,0.1,0.7498008039818795,0.1849800462405699,0,1
urban,0.2127188427232536,sunny,0.8489194230948064,0,0.34411221491531374,0.7106461770812071,0.7268932297139292,0,0
rural,23.947700536367478,rainy,0.19940889810627355,0,0.533576514202851,0.17497839741051988,0.5987291309111163,2,1
rural,16.243711172577495,sunny,0.3130649971273277,1,0.5467294781469967,0.2577504104567566,1.0,2,0
rural,19.88326318677881,snowy,0.22145070610729467,0,0.5735169669302926,0.40277187487795335,0.8597498362002075,2,2
rural,7.070865512308636,snowy,0.28350019881455185,0,0.43088085773864615,0.6315522940920254,0.5441158242692561,2,2
suburban,0.34356666400943947,sunny,0.36588212791473734,0,0.8482033902672899,0.29521410723472424,0.860604861391629,1,0
suburban,17.70886844547672,sunny,0.809981686407669,0,0.6423699475154967,0.8251003543150147,0.8267918754385638,1,0
rural,20.01947032801622,sunny,0.8867116130036374,0,0.7300948997547801,0.3179414171048841,0.762595273647268,2,0
rural,17.771427166884457,rainy,0.5559969016837087,0,0.5647278411830761,0.4483337453714079,0.6801197182605805,2,1
urban,3.4284068952201263,rainy,0.9556054769824742,0,0.45230937538769517,0.5650738114652039,0.5380528065050524,0,1
urban,18.08227013416726,sunny,0.08509495153710221,0,0.6951741779090053,1.0,1.0,0,0
urban,18.454146770583385,rainy,0.09188311965301504,0,0.7745552021861581,1.0,1.0,0,1
rural,15.804972376081317,sunny,0.1885361800532905,0,0.5408689732348384,0.2681698985895666,0.7262562389248373,2,0
suburban,18.38678238709407,rainy,0.7299719621747885,0,0.7608919966783401,0.7458379236690813,0.7174301529203403,1,1
urban,20.30211455226557,snowy,0.2407917164719208,0,0.5322966650903325,0.7912984776681863,0.7392299053451722,0,2
suburban,14.726498741699002,sunny,0.3330761746627114,0,0.4376901724202636,0.4416877168675702,0.5636118543665728,1,0
suburban,2.1265131352722975,sunny,0.5113471533605675,0,0.7376146713983546,0.348674150215806,0.7142560838720118,1,0
urban,11.70306743201306,sunny,1.6706014632518276,0,0.529763903510503,0.8197313412290267,1.0,0,0
urban,1.8635840321185215,sunny,0.013959112564237626,0,0.833066906901775,0.6773547615107018,0.8572328338043961,0,0
suburban,9.78103274477834,sunny,1.048048898270051,0,1.0,0.39490588338110394,0.7991338837699493,1,0
suburban,9.770555739015062,sunny,1.105263955155022,0,0.54268558168843,0.4659659517117097,0.7888568043733621,1,0
suburban,1.584236259365798,sunny,1.6027393001009111,0,0.7664744666447969,0.27742773683878647,0.7787816317803686,1,0
suburban,8.371692815267505,sunny,2.6993819649542954,1,0.3488988822590744,0.8455646910088596,1.0,1,0
rural,2.663954370991556,sunny,0.020343379404526428,0,0.7907810458882694,0.1,0.8872170149965168,2,0
suburban,19.39764504022133,sunny,0.1669802848111523,0,0.522857240040062,0.5915653804258344,0.8415251776996115,1,0
suburban,22.744512623147298,sunny,2.173060540030751,0,0.5750330763131035,0.6186415590517609,0.7626064050704221,1,0
rural,1.7355954061905265,rainy,0.6134464923290347,0,0.29570875433332394,0.1,0.3831466115083446,2,1
urban,22.922764975000835,rainy,0.8314686304896669,0,0.5969896560640471,0.7509127105106435,0.64751729809031,0,1
urban,12.541838384081885,sunny,1.0877530751021565,0,0.9014608714946525,0.7468068491707908,1.0,0,0
urban,7.189576270892974,sunny,1.1365216680218972,0,0.7046770429317015,1.0,0.9510560542273669,0,0
suburban,1.8446898066279243,rainy,2.6844372440547,0,0.1,0.25700998947921133,0.1,1,1
suburban,12.014982433690028,snowy,5.792422694036066,0,0.1,0.6677625442156134,0.1,1,2
suburban,19.06837306777797,sunny,1.273528194464486,0,0.5499179744490688,0.37333680048933904,0.5782656298136363,1,0
urban,16.970075454400757,sunny,0.3385841580453673,0,0.2675935400145122,0.7010349033835637,0.9357709471963641,0,0
urban,1.2054242751353703,sunny,2.1182023476955583,0,0.7916778019914137,0.5313395468151799,0.7795061934563964,0,0
urban,1.7496440488296843,sunny,0.05047354052048953,0,0.4790450652716966,0.5154310688553477,0.7300608702295098,0,0
urban,9.66895878318329,sunny,0.2627694552830484,0,0.897721758699835,0.7732101265841502,1.0,0,0
suburban,7.086971857150639,sunny,2.2767781499270474,0,0.6237724606653162,0.7291221797278502,0.8393798221165585,1,0
urban,5.577223753345148,rainy,0.29597168916602334,1,0.7319511413590323,0.7180658407265427,1.0,0,1
urban,6.744107973809126,sunny,0.24929639967044118,0,0.9803000693104316,0.9158471996473329,1.0,0,0
rural,19.28358583912523,sunny,0.14864537055384225,0,0.45822822707585553,0.4223793622513165,0.862626695385365,2,0
urban,22.301473287164495,sunny,1.9597883103082512,0,0.5868125738215189,0.8949296498375316,0.9799548326615968,0,0
suburban,9.722464668661594,sunny,0.6932637057309128,0,0.6848657854685872,0.5523998955584328,0.987517670712319,1,0
suburban,21.74666405117993,sunny,1.123601544644306,0,1.0,0.5092743065779552,0.8481203811640364,1,0
urban,7.715896829949167,sunny,0.27320915761273595,0,0.5683234564119108,1.0,0.9590656458903005,0,0
suburban,11.434487672250999,rainy,1.4189845957483118,0,0.15540388208570494,0.4046842495244908,0.31529451374779477,1,1
rural,5.424695947583993,sunny,1.4271394599157912,0,0.7956281151111616,0.33629957034326874,0.8542502463151188,2,0
rural,15.371425012220255,rainy,0.3748360412919456,0,0.472103442470302,0.1826369607453202,0.706288454016885,2,1
urban,23.495546764195414,snowy,0.5287904170316771,0,0.46610996806368477,0.7006079070824607,0.6687893609646712,0,2
rural,14.483834305041087,sunny,0.23533035646829173,0,0.3896925158063746,0.415291325620481,0.6399140673532853,2,0
urban,8.587538018725173,sunny,3.753354972346815,0,1.0,1.0,1.0,0,0
urban,15.547618703772681,sunny,1.0373363318871631,0,0.43045815393811926,0.8393295138166481,0.6461618429636573,0,0
urban,2.9500962831693016,rainy,2.7263752954354055,0,0.1,0.7106457152294644,0.1,0,1
rural,21.32781792636957,snowy,0.36152316850808275,0,0.5127422085775397,0.27541516825560164,0.6019970312775345,2,2
urban,12.074014818716073,rainy,1.5227599422540892,0,0.6257096441951324,0.6662325813912316,0.45356578201391207,0,1
urban,10.78439380895141,sunny,1.451830260048272,0,0.4350308438134519,0.8612171618618585,0.9380833872195959,0,0
suburban,14.06075492288446,rainy,1.1765381070998153,0,0.7437793949658056,0.5569289323270064,0.5230587845301327,1,1
urban,14.994812706945659,sunny,3.3708323588765787,0,0.8514353642204044,0.8071668553880245,0.9691368974681895,0,0
urban,1.7226193494363127,sunny,0.5001417931880714,0,0.7834190648846492,0.5757624541894888,0.9154120847430032,0,0
urban,16.38281330936166,sunny,0.14008691730201156,0,0.5030732625964088,0.8962210578581098,1.0,0,0
urban,5.80636032757271,sunny,1.113854440047533,0,0.8142282484076147,0.7014266966572527,0.9350636648721364,0,0
urban,17.134863180158156,rainy,1.3067802872182528,0,0.16326858935056415,1.0,0.5975667377093961,0,1
urban,19.740835065220722,sunny,0.8558086460009314,0,0.9533322506396824,0.6991893493239573,1.0,0,0
suburban,19.295004181260488,sunny,0.2317024407520501,0,0.5057875941784533,0.5084972962635828,0.7672099821673704,1,0
urban,13.260023217789339,sunny,0.702099012251458,0,0.6773683011087832,0.6912106987890743,0.7693591892528899,0,0
urban,12.484077415458028,rainy,0.3742422589800525,1,0.4766727047033499,0.7315757819484757,0.8918352785794372,0,1
rural,3.429023072145881,rainy,0.5576840791784313,0,0.33519018376107157,0.1,0.463189797810661,2,1
urban,18.608307609675254,sunny,1.0362533857365595,0,0.8482639633815828,1.0,0.9850358979623718,0,0
suburban,6.513825130721145,sunny,1.3673342168122133,0,0.8070917494819266,0.35126255535960227,0.9201415755687805,1,0
urban,11.920690147630717,sunny,0.2642581549181181,0,0.9418020397801994,0.8087204992037268,1.0,0,0
urban,6.822578230260401,snowy,0.519740847616342,0,0.1,0.9247303650664678,0.5950098405529668,0,2
urban,3.2118807119926354,sunny,0.31356287101083274,0,0.9128341404682088,0.6135491372316761,0.8334271049626594,0,0
urban,15.109384725401679,sunny,0.2214345298510212,0,1.0,0.9541321144801321,1.0,0,0
urban,1.303968835749692,sunny,1.5296439433665465,0,0.6096717821646106,0.7333998185876925,0.762093713828637,0,0
urban,17.9674856190288,sunny,2.399676497043713,0,1.0,1.0,1.0,0,0
urban,7.6220830862668,rainy,0.4624040762330013,0,0.5086465227181343,1.0,0.713036220019138,0,1
urban,0.0032326321076476816,sunny,1.3914231885938642,0,0.42551805248773855,0.602250038824544,0.7370321304484633,0,0
urban,12.267099341693516,sunny,2.2729805574721778,0,0.6388735115186408,0.8763799772363261,1.0,0,0
urban,1.124445804662475,sunny,1.871609563899172,0,0.9096407935350551,0.5608329390495967,0.9316021121065482,0,0
urban,6.628069387701587,sunny,0.20188779960316125,0,0.5323647035336937,0.6117479248532537,0.7521483896266841,0,0
suburban,16.967435698937187,snowy,3.1302214164088515,0,0.1,0.549200405410296,0.1,1,2
suburban,1.5045509189247808,sunny,0.47268953775790656,0,0.8187078864586381,0.18689313700650284,0.8387635541583904,1,0
urban,20.144123816544056,rainy,0.41436559192200134,0,0.5763023457711142,0.7037858771809615,0.6807431224854711,0,1
suburban,0.0916781438059946,rainy,0.06446527291658663,1,0.7975850086223721,0.3000223947995788,1.0,1,1
suburban,5.923772860845654,sunny,0.6658699190636977,1,0.7475659081516671,0.49048751224465303,1.0,1,0
urban,17.781697347649715,sunny,0.11542613293103833,0,0.7959250639103146,0.958792439368437,1.0,0,0
rural,7.590483593503363,sunny,0.28573705978576885,0,0.6135397628380918,0.6165491564133141,0.8146570128563757,2,0
rural,2.4454173135843247,rainy,0.38117641381441286,1,0.6319932642617546,0.19661396608610482,0.9296535773153456,2,1
urban,8.64561405121027,sunny,1.6545729630086432,1,0.5145253988608132,0.9871658429734218,1.0,0,0
urban,6.489438873228613,sunny,2.083358405753587,0,0.9576867245006777,0.927248333084876,1.0,0,0
rural,20.22508565185332,sunny,0.3602044760747379,0,0.5731450566365373,0.1439829174870056,0.7612975909365719,2,0
suburban,7.520350022043435,rainy,1.956856693163304,0,0.3387124895608866,1.0,0.43525304655683283,1,1
urban,18.934379322624174,sunny,1.9465269007961112,1,0.6532786078034268,1.0,1.0,0,0
urban,21.404931475457634,sunny,1.4466855493197848,0,0.7403998021514642,0.8145616996826892,0.8880424847329489,0,0
urban,10.41161806983671,sunny,0.1586383674688608,0,0.6010070898218598,0.6107966427514331,0.7286422584022043,0,0
urban,21.838635452505407,sunny,1.1722249657953292,0,0.4968009137663941,0.7937863933530692,0.7815812048058463,0,0
suburban,9.055633295116628,rainy,2.9008597273257943,0,0.1,0.5228482177718192,0.1,1,1
urban,23.137881995762598,sunny,1.1474049609572319,0,0.48893516828150807,0.7913837895900506,0.898326042569207,0,0
urban,2.1429485886137503,rainy,0.40289369069926567,0,0.5143501221470359,0.5436918922947627,0.5811493926204914,0,1
suburban,16.488462396077825,rainy,0.694306487157894,0,0.5340838896184086,0.4053435481472185,0.7296963789979545,1,1
urban,11.851536970966288,sunny,1.0376819536367559,0,0.9020758626566526,0.9130526619537311,1.0,0,0
urban,9.30357133093553,rainy,0.7145146654134443,0,0.3964941084165969,0.803080713499795,0.6586690972706551,0,1
suburban,15.185085089966421,sunny,0.12777989763392197,0,0.5236078471465652,0.6540752376516772,0.805697571300636,1,0
rural,16.892570199223947,sunny,0.3740595335387715,0,0.41145704279945744,0.2473517645205077,0.58306021551448,2,0
suburban,0.1047184716074181,rainy,1.621490405578803,0,0.30956560190717985,0.2565205306627783,0.30349275998072117,1,1
suburban,4.006874129932769,sunny,1.9762934034128037,0,0.9766389030658686,0.38155942445961627,1.0,1,0
urban,17.113105215223648,rainy,0.14768831082190703,0,0.9089595603446856,0.9377025037996437,0.9450412668878045,0,1
urban,15.993249925876956,sunny,3.044644245514908,0,0.8419865496294474,0.6786536639847077,0.7870515101553183,0,0
suburban,23.185140123088253,snowy,0.398721822025955,0,0.6283477524405423,0.6097484971353164,0.8248411111972951,1,2
urban,18.264906966018792,sunny,1.0856380356598943,0,1.0,0.9828066070776806,1.0,0,0
urban,22.818544985552112,sunny,1.393621724626525,0,0.766416292283362,0.6180948984697453,0.7799751063101505,0,0
urban,16.860972036835367,sunny,1.6710273710696746,0,0.8292259352048343,0.9868527188073092,0.9544070526327146,0,0
urban,7.153253007346636,rainy,2.9141467976536855,0,0.1,0.9606182352125795,0.1,0,1
urban,2.5287581340205554,rainy,0.37530388739904225,0,0.3150001596093358,0.618411939832817,0.564009641410346,0,1
urban,18.763772720278453,sunny,1.955501178144582,0,0.5632302199000847,1.0,0.8929238125559151,0,0
urban,15.459581315421982,rainy,0.14120291903516644,0,0.655807316582519,0.5189371683381916,0.763108762899357,0,1
urban,1.1564642974391095,sunny,1.2209185978626802,0,0.7121570745002606,0.5732682976832191,0.7917639535982239,0,0
rural,8.64121118162348,sunny,1.3547093780726187,0,1.0,0.644841324947911,0.9176360155343805,2,0
suburban,22.96319557162287,rainy,1.132344603221023,0,0.3765520525519069,0.535430938151886,0.4619027474301858,1,1
suburban,12.009627497044828,rainy,0.2907731597904565,0,0.8485367408679917,0.5903520683803501,0.8751348383891665,1,1
suburban,10.385499264472912,rainy,2.06390799052554,0,0.1,0.4612508685094566,0.1339640088112444,1,1
urban,10.984790523823055,rainy,0.1849551777757218,0,0.5821782695142366,0.8712504442092162,0.9731221078474452,0,1
urban,5.013185376123929,sunny,0.055126728955691214,0,0.4341984725553103,0.7310670931919928,0.8438082884218006,0,0
suburban,8.848972100755084,rainy,1.2639528090364833,0,0.1723485547137406,0.6589532583587225,0.2547502518999467,1,1
suburban,8.87551814369224,sunny,0.6452635514220832,0,0.8053962782727506,0.6702271624318767,0.9755994365800487,1,0
suburban,1.2565204844993376,sunny,1.891124791748205,0,0.7015120360788266,0.1537889544804585,0.7872958990342265,1,0
urban,18.42162308443004,sunny,0.48353012691783737,0,0.8885877239794467,1.0,1.0,0,0
urban,9.996106365693095,sunny,0.18425773618939914,0,0.73625078966901,0.6485426490941444,0.7395433518655318,0,0
urban,19.73231728359416,sunny,1.8105887882580392,0,0.6295092536724516,0.8274038840649304,0.9008315426295733,0,0
urban,20.408352026877488,sunny,0.7960875862478974,0,1.0,0.7734075805927567,1.0,0,0
suburban,5.0878573127677935,sunny,0.20972867496333555,0,0.6812192862573905,0.48973514265493684,0.7072436336461178,1,0
suburban,15.776483572083086,sunny,1.2743380405978253,0,0.9326001939410608,0.63636072951997,0.8188263748064217,1,0
urban,11.334763299911561,sunny,0.7156252060629813,0,0.6197581586910644,0.7561572632784727,0.8659950878146236,0,0
rural,21.12376171011564,sunny,0.9271317394188783,0,0.8419198958767132,0.3611601561549683,0.8218082859920935,2,0
suburban,5.177776300234899,sunny,0.6178511139964916,0,0.8856031318303373,0.5037563351381111,0.8636416167413289,1,0
urban,16.267516807441062,rainy,1.7643913199660881,0,0.21238099812528966,0.7847981094367302,0.3591724946132611,0,1
urban,14.58605093406534,rainy,1.7693878838442363,0,0.1,1.0,0.27584478584912075,0,1
urban,7.087235461723987,rainy,1.2357690627371098,0,0.3329197733500896,0.9558658254284631,0.5292917831345414,0,1
urban,3.2784216876281427,sunny,0.11138012766315977,0,0.946092009551995,0.7289131835437445,1.0,0,0
urban,15.639354251454638,rainy,1.8254436356623234,0,0.257863075906849,0.8656406565489972,0.3627516921598451,0,1
urban,17.726338995175936,sunny,1.1117369835024393,0,0.7891677750458492,1.0,0.8484698628390844,0,0
urban,7.5750562503204,sunny,1.1941022324431974,0,0.3555486132084961,1.0,0.7949502175110412,0,0
urban,15.475982496535531,sunny,0.45095868563131014,1,0.5559089858649882,0.6151889887611464,0.9999044446236529,0,0
rural,9.483141782676078,rainy,2.1142777878974823,0,0.147988189861043,0.24782333427009282,0.13740034829212158,2,1
urban,17.116965198782825,sunny,1.2923363686902942,0,0.7820766553573784,0.9791517795730924,1.0,0,0
suburban,4.781166597457275,sunny,0.11944869694560363,0,0.9429333560265805,0.341208346487146,0.7136583838481728,1,0
urban,21.365160063268185,sunny,0.5238737724897916,0,0.6710266489707811,0.6886935898812823,0.950920033610916,0,0
rural,6.8978303151739135,rainy,2.1748989175662197,0,0.12869514206489696,0.34330639467413193,0.1,2,1
urban,8.82686370614767,rainy,0.048346799252431925,0,0.6887708086105291,1.0,1.0,0,1
urban,1.3942068499283948,sunny,3.2549336559040714,0,0.5026114526996885,0.5520646057343915,0.761786336350131,0,0
rural,2.6762930957106335,sunny,1.136820727501,0,0.24884173378105046,0.13886472460333105,0.41655676103950323,2,0
rural,12.380685665095875,sunny,0.9979780639855181,0,0.7862019384260153,0.2731378376061936,0.682223519582996,2,0
rural,6.422224241471316,rainy,0.3154771432260022,0,0.6401462987147616,0.19113651569409612,0.6851135747276675,2,1
urban,20.051525417812666,sunny,0.2860724202894348,0,0.5763649915799661,1.0,0.8914160076421487,0,0
urban,0.35264132771889223,rainy,2.848316556850679,0,0.1,0.5512832816970855,0.1,0,1
suburban,9.09825716812647,sunny,0.35421006173568476,0,0.8259479028817476,0.2782390919847985,0.9751289120178426,1,0
rural,8.096293122458224,rainy,1.493903165481272,0,0.19864503551650797,0.5157901310278612,0.2654900139957996,2,1
suburban,0.46386314202242485,sunny,0.49942716408159443,0,0.8113749444736291,0.17327233116272697,0.7825279629078404,1,0
suburban,2.9848415760122453,sunny,0.14995590612084353,0,1.0,0.38261456160405155,1.0,1,0
urban,9.927424198047246,sunny,0.010773119923591373,0,0.271713823936059,0.8321652659591586,0.7853864569088111,0,0
suburban,11.82875002673872,sunny,0.7858269643247577,0,0.5600798382595271,0.5398712801790344,0.6253330458217206,1,0
urban,9.70295393411686,sunny,3.720527762068888,0,0.6581248773376173,0.7629977534162756,0.9426881781331432,0,0
urban,12.742504281890252,rainy,0.46066527778676036,0,0.852765651493302,0.7720649752943078,0.7642924118499166,0,1
urban,14.283160197736358,sunny,0.44190971923009986,0,0.372719396158703,0.7629068896392333,0.9186405782285476,0,0
suburban,0.23817170706805513,rainy,0.42173416114746015,0,0.9606519567918828,0.29188068158645303,0.7051913944633993,1,1
urban,11.138283826884093,rainy,0.7351028117886722,0,0.5066403367766563,0.8835333435364836,1.0,0,1
urban,23.12398178130212,sunny,0.581006492471372,0,0.6807998676532283,0.8336075412505347,1.0,0,0
suburban,12.45677472310917,rainy,2.119552345214817,0,0.1,0.5500112829620867,0.10143165888286472,1,1
urban,16.261014419014877,rainy,0.7042501747557837,1,0.40147234113725916,0.8499558908249203,0.976727049251384,0,1
suburban,7.484732590005197,sunny,0.7087844847762061,0,0.9096233518538309,0.8884442437381739,1.0,1,0
urban,18.5757930756663,rainy,0.14893118562461444,0,0.44161649349612786,1.0,0.9252264076961991,0,1
urban,18.55011556502676,sunny,4.059336995209323,0,0.7690828363287707,1.0,1.0,0,0
suburban,12.511105143699336,sunny,0.287645927596787,1,0.6231636668586048,0.6188806241193157,1.0,1,0
urban,23.424331758701125,rainy,0.07619452783889089,0,0.5247149519455131,0.7334954081996888,0.8023988030068967,0,1
urban,3.013205154303681,sunny,1.08810641604361,0,1.0,0.5144257420048493,0.9176559557438515,0,0
urban,0.40674395734994384,sunny,0.9047732389603811,0,0.783810146950692,0.4814078400813144,0.82326001201221,0,0
urban,18.483797082170305,sunny,0.5363924439354222,0,0.8226531089322288,1.0,1.0,0,0
rural,19.37173289675718,rainy,0.5485140501969201,0,0.7630011410746564,0.11462677587808764,0.6664037831841694,2,1
urban,2.88497349889383,snowy,1.5374146022517226,0,0.1,0.6462154096059677,0.35551006900047133,0,2
rural,6.373987991006546,sunny,0.21779866084853275,0,1.0,0.28908069054994473,0.9662476320907016,2,0
urban,0.4212567207990938,rainy,1.7162067467789281,0,0.1,0.7134639699821057,0.1056926008534605,0,1
suburban,7.039406658733553,snowy,1.0462488416989508,0,0.1,0.7328082689535009,0.4815995947337751,1,2
suburban,18.555404974048116,sunny,0.5429524990075902,0,0.6081936653642199,0.7796681714582494,0.8990348064705344,1,0
suburban,12.431052665101895,sunny,0.6125420770615798,0,0.8163446729941012,0.6122203333293369,1.0,1,0
urban,8.354294236038914,rainy,0.29658452486532405,0,0.6547682957687003,1.0,0.7497316151080484,0,1
urban,8.921743077751927,rainy,1.3947876580584735,0,0.24820075444277928,1.0,0.6760414334030928,0,1
urban,0.0324870171712357,rainy,0.7192339863118927,0,0.48183033518088736,0.618178123258716,0.6418796866800578,0,1
rural,7.1952126615656615,sunny,0.38691995161157827,0,0.5043953952954863,0.6294418977684049,0.8394896805147203,2,0
rural,15.51500979931033,sunny,0.9064644576289329,0,0.4005535211031653,0.3373653405621148,0.8290228893708382,2,0
rural,23.38066665159257,sunny,5.457184630633821,0,0.845302324467212,0.2737424340684378,0.8763197868079734,2,0
urban,20.329459847613588,sunny,0.5713938673968527,0,0.838741222507237,0.9281383398123635,1.0,0,0
suburban,0.566279151492699,sunny,2.5344087171109666,0,1.0,0.11102965163784545,0.8575380140715855,1,0
