weather,traffic,delay_decision,maintenance_flag,accident_risk,profit
1,0.22159343043944735,0,1,0.01759750800393448,7.533955105430779
1,0.7566227880899452,1,0,0.25068377572594225,1.8400022933603655
0,0.30955316940265076,1,0,0.1750097544565469,3.3438585816269852
0,0.9221313255294104,0,0,0.29698772062909046,7.523017716066863
0,0.6567227064567306,1,1,0.32177500679170307,5.2706100949204355
1,0.4363511943036117,0,0,0.07490649462925278,5.108487600766799
1,0.7899120017028454,0,0,0.22774098959240785,7.73763161539238
1,0.8179146260466648,0,0,0.19769835569931077,6.567568956105937
0,0.29048160560894365,0,0,0.17794474945757688,8.846078734142798
0,0.33971454383608435,0,0,0.12468591967611284,8.281090057530951
2,0.9359551537286034,0,0,0.38681724550867724,5.371519282888003
1,0.16474103836327192,1,0,0.14570974206466764,1.5253763817742994
0,0.0421504169629342,0,0,0.0,9.0068078721232
2,0.4540553226095492,0,0,0.32885798865938426,1.4643999214479946
1,0.8012099002436289,0,0,0.22789090878629797,5.774793956483536
0,0.7716681063107458,0,0,0.22320582828817065,9.536123034443573
1,0.9195306289128325,1,0,0.3039397706496366,-0.1046674031369319
1,0.5332006643690402,1,0,0.24935171059830616,1.6359662659049647
1,0.10006467156653331,1,0,0.20956648361898583,4.218756917201542
0,0.5886889743360161,0,0,0.21684342635375883,6.934959376577625
0,0.7783956143532116,0,1,0.09675554207471582,8.422403490076292
2,0.0933281202698264,0,0,0.18699822052889542,3.849303640108718
0,0.17265740109758976,0,0,0.015037309115910807,7.919850565692839
0,0.012290661155670901,0,0,0.06252135286080245,10.055051822538982
0,0.5936525794468104,1,0,0.31294743149452353,6.721540221515468
0,0.8867343919459044,0,1,0.16341110253670996,8.769484737137981
1,0.6706633160020995,0,0,0.15098983165043423,8.642848976997286
2,0.982040087590982,1,0,0.4796429248279318,0.6137016255026841
0,0.06303365249976156,1,0,0.2779223962487767,5.6947773656197285
0,0.9030010851514962,0,0,0.29019662202647667,7.035577459125248
0,0.8140682873866807,0,0,0.2493635161138192,11.514530350300841
1,0.31424152049950493,0,0,0.12885169887903458,4.646272201452473
1,0.9735265518372518,0,0,0.24406823713649795,4.503108991476197
0,0.28793774817141504,0,1,0.012255941429514042,9.082319077811627
1,0.8893047238282185,0,1,0.12477642355024211,6.797395391129749
1,0.8807485770741894,0,0,0.19775418158917735,9.928279136312767
1,0.7576576166029725,0,0,0.1538425293304928,6.262605185173764
2,0.5634704738128519,1,1,0.33230344666157813,-0.3025756919418112
0,0.12000274961688806,1,0,0.16890576861739873,7.026096996407706
1,0.5319717344964983,0,0,0.15512926747115174,3.133248643326697
0,0.35679625565493456,1,1,0.1403401873617632,6.501709685867749
1,0.7922170331553517,0,0,0.2332038843630806,8.542537503345452
1,0.7581292064968449,0,1,0.1421755226919498,7.186575814392291
1,0.9106125073726052,0,0,0.24285743303343008,7.519075177207874
1,0.014830162431707872,0,0,0.01573651323966286,8.900800704266683
0,0.8091032168230461,0,0,0.2464642710901096,6.610686579538484
0,0.9384620531246688,1,0,0.3109501056123546,9.336375631496125
2,0.7893004491081501,0,0,0.43828780165856285,-2.0583995035219194
2,0.1301944598703667,1,0,0.314789324269515,1.1466801829672635
0,0.08127910484088774,0,0,0.06152161789345136,5.388526935315839
0,0.02084523980770081,0,0,0.08384847227865153,5.902596996670907
0,0.628745225828071,0,0,0.21634155483836356,10.140397862975503
1,0.6296726518598873,0,1,0.17191421438154403,4.2420207398754854
1,0.9869137142182123,0,0,0.336162144494341,6.800473999516303
0,0.39804317410409573,0,1,0.11270291099102084,4.749641821177613
0,0.33190628489749674,0,1,0.0630319325372636,9.31872813866121
1,0.6244249271843925,0,0,0.14840268966678763,3.3808935659499926
1,0.825608672507594,0,0,0.20843032034153486,4.675514802267295
0,0.9367739495230019,0,1,0.2615556144260446,11.004252315226728
0,0.8031241661790386,0,0,0.14127651808468927,12.453392282380303
0,0.42667398061580475,1,0,0.19438439030020624,7.470782708097856
0,0.6349142353120641,1,0,0.2660335098857347,2.6824926940183906
0,0.856299326716117,0,0,0.1796440918658864,6.149477493524391
1,0.49060968831173946,0,0,0.12768333842024046,6.298643216904631
1,0.2166866437053927,0,0,0.18364905565840411,3.9189897456731746
1,0.16972343974787296,1,0,0.1690400359680766,4.96362478877969
1,0.0001577445780567288,0,1,0.020613977173758586,10.186938435976638
0,0.7182379949812843,0,1,0.06073775649647009,7.548758159980297
0,0.1110972088459905,0,0,0.017097578303274928,8.07309625405666
0,0.24383909969594042,0,0,0.14540200042028814,6.475913637327141
0,0.29787633152279336,1,0,0.2929766882318032,5.147668642577072
1,0.5603798601367683,1,0,0.27314650189177986,2.919282944595534
2,0.39795727729576924,0,0,0.2642906424896706,2.9288378260464194
0,0.6746739920231618,1,0,0.30974287994907285,7.317427535001898
0,0.05563865932870271,0,0,0.0,10.785943226193638
1,0.12393919426443945,1,0,0.18624390602879004,3.39262044838545
0,0.4992115035332667,1,1,0.14753677070127827,6.901536651358973
0,0.3369647878468298,0,1,0.10709760668056806,9.314243379509682
1,0.2958133627513597,1,0,0.09954772714122471,4.088010137288111
1,0.06702807903752273,0,0,0.03198681701204053,5.389876133239012
0,0.8957191747480014,0,0,0.22709504304420053,5.777098377917944
0,0.6918185861250508,0,0,0.15027415807721245,9.082361032501545
1,0.12161815681964938,0,1,0.005549411354522766,5.9570042649586625
0,0.06504595773714061,0,0,0.10823090908125352,10.184360566230401
0,0.974872533431243,0,0,0.2437497059603857,8.193967713112626
1,0.6811725504395049,1,0,0.23970546983967222,3.11218514039344
0,0.4174560710937415,0,1,0.13051121751913788,10.92485767397841
1,0.7017310407557849,0,0,0.2028952516047151,2.5676146448515795
0,0.7563317864801591,0,0,0.21589073127528166,11.811372445240085
2,0.7799622023887793,0,1,0.26136688921635065,-1.4608941761078515
0,0.47787730565305764,0,0,0.01819512749750893,12.756030370605107
0,0.429882758124848,0,0,0.09066998995715098,9.676314075095357
0,0.01102808426890034,1,0,0.10181218795200592,6.137415351751569
0,0.926557115141838,0,1,0.15464657516933153,5.8195546611284374
1,0.6033078783889431,0,1,0.07856879237817337,5.172470402911761
2,0.2031539371899681,1,0,0.3462657128903419,-0.09747981882385243
0,0.9196034194214366,0,0,0.27796455743657245,8.166119647617748
0,0.9149319017702964,0,0,0.28679445172170326,10.596839163455183
1,0.9891841643660959,0,0,0.28969742579140056,4.829248992098788
1,0.8740565631389788,1,0,0.27993006383721053,3.399867538991828
0,0.9977843878200647,1,0,0.3525019172300049,5.880212246790661
0,0.24468618812327259,1,0,0.27719553003315717,5.127360425049706
0,0.8422495851992341,0,1,0.08921320039120133,8.9018805451191
1,0.8230283087957645,0,0,0.28201716398040944,4.529957787339614
0,0.23094035922073375,1,0,0.1463829050246628,8.081845978204871
1,0.09843754900099078,0,0,0.08437577417940231,4.499136305829414
0,0.9794205136775996,0,0,0.26652335858397136,6.854658906811198
1,0.29602455152061036,1,0,0.21870056213259562,3.963073957028808
0,0.8708917904678061,0,0,0.3356020028036902,5.162216965758004
0,0.0041271546746038945,0,0,0.03578383591135616,9.941029687336865
0,0.021024807219602204,1,1,0.022230567697738346,6.730800331279884
1,0.4658713086963684,0,0,0.16099661511561592,6.722599538939116
0,0.23871468393506357,0,0,0.08924093755078974,12.03371846517394
0,0.6898412834359643,1,0,0.3157083170981515,4.38507907907581
0,0.5655643255679543,1,0,0.3072176272072775,7.057660664942185
0,0.07748579745049144,0,0,0.06381267590487516,9.89070496342323
1,0.16262829631571707,0,0,0.10434118079525834,5.397629451073091
1,0.3880492700584143,1,1,0.18482175062353437,3.5346894547018834
1,0.18560406395543316,0,1,0.12671518499482223,8.58219220051151
0,0.7922223472439286,0,1,0.13991638180540247,8.537029273371711
1,0.41607023555328004,0,1,0.04886053721016286,9.227330744024748
0,0.09343186684249927,1,0,0.21272291852406125,6.058283653590415
0,0.48434290227212484,1,0,0.20040958968728917,3.571869013601799
0,0.09083818106141417,0,0,0.08777552649141013,9.00431503266225
0,0.12893730541981718,1,1,0.11730800340050573,4.080924602506855
1,0.2396098320282053,1,0,0.1928559321785444,2.8217283535616016
1,0.8595277052474898,0,0,0.3437707722500064,3.5375970199936813
1,0.9246125323329719,0,0,0.2966268437127061,8.260696566114074
0,0.8262577293320691,0,0,0.2663305225323854,11.088091101575671
0,0.33407721741784724,1,0,0.24334397550741813,6.224043762090775
0,0.27244644110883165,0,0,0.06991358214975757,11.863404205743315
0,0.5491556907902392,0,0,0.17290522249493387,7.821273239989207
0,0.7218531605331123,0,0,0.223536847148056,5.357217318967033
0,0.9933727881601748,0,0,0.25862382913900345,8.98666247238312
0,0.13157071187892622,1,0,0.1810516587429833,7.274352185659108
0,0.049291999023804434,0,0,0.03998593486529063,7.805053405081384
1,0.694355888995271,1,1,0.25254411028311835,1.1930418984408702
2,0.8322257835039055,0,0,0.34016658912810477,4.1578008147597805
2,0.8463487798664232,0,0,0.4044409149516477,-1.6025873255597327
1,0.6784635490771607,1,0,0.18490414975755032,4.637128953380781
0,0.9540158041191871,0,1,0.25874033914633454,7.301125692534974
1,0.5110047635445869,0,0,0.08661765761552288,7.426185952536011
1,0.9138147983362125,1,0,0.2794002084637647,4.741409786871291
0,0.967812136991523,0,1,0.21400513667938859,6.539311277213582
0,0.8471574570031077,0,1,0.1964285829183547,6.148226373053955
1,0.3097585632586206,0,0,0.21586561147194258,8.205647950817943
0,0.19621565117029527,0,0,0.10405735669951535,9.053168358356904
0,0.5481200649818184,1,0,0.25760127469672195,6.594685474532656
0,0.45301475038018846,1,0,0.2501679190031789,7.8201980548782535
0,0.877758342192733,0,0,0.3050760565029355,5.636815495413763
0,0.10003167106715372,1,1,0.24122633374664976,7.8741130774114945
0,0.2577400613115186,1,1,0.14230799731685448,8.141842433555249
0,0.7517989445187085,0,0,0.22749840971234736,11.120058452599448
0,0.09498664497731213,0,1,0.015277869770686098,12.782943000462723
1,0.3207644140217002,0,0,0.10943956574164677,6.251356541030962
0,0.38715539405398314,1,0,0.32138361000403504,6.935043473214107
0,0.62259379656269,1,0,0.2282321731193635,6.2632450243205575
0,0.15813264571936458,0,0,0.0,10.290488311197779
2,0.8606044903497095,1,0,0.4879931160222696,-3.1616632827025715
0,0.44754223546627425,0,0,0.19955877353135856,7.954539479203736
0,0.9170217118805565,0,0,0.24439917368866285,4.455276208055651
1,0.4678699136339316,1,0,0.2686841602871869,2.5755657919008397
1,0.27504025894073336,0,1,0.09262772084449135,8.8990637559472
0,0.14182882868767488,0,0,0.08391131940801526,10.884567948208632
1,0.003745094711284813,0,0,0.07856440011467324,6.5959810747626175
0,0.5321574849848356,0,1,0.13341209192965012,8.528613550685012
0,0.10715669692692342,0,0,0.0,8.919360089982817
0,0.3917277636311782,0,1,0.08403889741272523,7.490668589745365
0,0.5892717612370867,1,0,0.18921521059944243,8.123616151463747
1,0.2756858969027003,1,1,0.15322860412516895,0.7041033324221146
0,0.17522429236611525,0,1,0.010280811031251336,6.801735363525486
0,0.7747216226093416,0,0,0.25664488724025974,9.755556527957946
1,0.9467911722816206,1,0,0.351578872416824,2.603075224093793
1,0.100440417861966,0,0,0.09374772587680466,6.339668790592004
0,0.15559032438500786,0,0,0.07154552897888904,9.841756936228357
1,0.9600126572527187,0,0,0.2946115945808619,8.663278668953247
0,0.03778422181224628,0,0,0.0,10.112077643351082
1,0.9776323365504722,0,0,0.2007513447040275,5.980570319964284
1,0.004644483084988771,0,0,0.1152442526974379,10.1941620489428
2,0.8736686556513313,0,1,0.30295130617365706,2.4492071653176626
0,0.3073251809877495,1,0,0.10417343593900563,10.619248399070539
0,0.9385888581772965,1,0,0.41034983546615356,0.5031771128542575
0,0.31694528863558546,0,0,0.16723586129510698,6.338352782939685
0,0.654306321534056,1,0,0.31640973463734784,4.132778286721365
0,0.08003256976593665,0,0,0.07072681430077246,10.602169059479824
2,0.242329811453739,0,0,0.33150331319868265,5.895954340317676
0,0.7736793464792507,1,0,0.3676667907489752,3.8770272499469796
0,0.5286858536788197,0,1,0.18312997417536447,10.491465043403092
1,0.9279690617870447,0,0,0.2703688363797705,9.311499457832685
0,0.4287514083413543,0,0,0.14189007423082495,11.994400753204047
1,0.8698123658139231,1,0,0.3040042296120447,1.7602193643609432
0,0.4489554374782375,0,1,0.02634489537235392,11.526366518403306
0,0.9792482787019853,1,1,0.3209519365137143,6.111197867752642
0,0.9598343813988768,1,0,0.37123474301955556,3.7112198564295937
0,0.3291367055560803,1,0,0.19833827451584984,7.267880033779469
2,0.8859236704168032,0,0,0.40786878548919236,0.7894299115548896
0,0.8476113742156492,0,0,0.20291338326317268,8.62540023223748
0,0.21068039732756283,0,0,0.13550746403286063,6.159144865901501
0,0.6242904007832697,0,0,0.130752715499518,5.4281163021930885
0,0.07268231558981486,1,1,0.061780886367527876,6.932679123468198
1,0.8367107205834616,0,0,0.20531320775575995,5.993777461897354
0,0.17454588350349654,1,1,0.17634844647581366,4.333485065052782
1,0.07081470138576451,0,0,0.006223667044201742,8.002801172419684
2,0.4002190955388112,1,0,0.43252817005822203,-0.374726335404607
0,0.5769221385996435,0,0,0.08325502100066808,10.634463208361224
2,0.854916958559771,0,0,0.35864609793223967,4.022108327259982
0,0.9742425255217365,1,0,0.2741946987492153,8.493595695924785
0,0.43949251256986366,0,0,0.007403534304811138,11.147315847302718
0,0.06044692298527021,0,0,0.08041197483581673,8.7661755194218
1,0.7491155790258707,0,0,0.19093256037361842,5.850265025195571
2,0.5651732562239374,0,0,0.24317970460326302,7.712924225517294
0,0.44789134484446314,1,1,0.16374757606965365,8.66094881510716
1,0.30926887879218967,1,1,0.18394503710490365,3.6715118324836093
0,0.5023985278435357,0,0,0.1320722222192487,8.642354610164965
0,0.33867960445703094,0,1,0.05780186511298626,8.341106345823059
0,0.7570118677473603,0,0,0.18147954503331953,6.173766534552753
2,0.5438936964926411,1,0,0.37966363272703024,3.3789176779839187
1,0.876847774154112,1,1,0.2456026910936685,3.992176567280747
0,0.5435439146494421,1,0,0.22747391461510164,3.642500383376537
0,0.23826241333993003,0,0,0.05999533886433231,9.26936010767542
0,0.8510918822321445,0,0,0.16935364656188875,11.18614776289307
0,0.5572190449300439,0,0,0.14245819310011734,7.9664541400572615
0,0.20684103814356125,0,0,0.0593718150123114,7.896052146243489
1,0.6235078099562221,1,0,0.2211166304654598,3.9446045369552856
0,0.35771676494242755,0,0,0.15984408575633316,10.03754808031617
0,0.8444056122920658,1,0,0.38051292105424894,4.064530831938822
0,0.4532997386465428,0,0,0.14065480899913857,7.6756843571899225
1,0.7264413581074167,1,1,0.24861192101802532,3.9322788660838004
1,0.09553620763623716,0,0,0.03447904323376756,4.474477001280103
0,0.3960243463023462,0,0,0.18255643710001912,7.4631445771507
1,0.9832414364723987,0,1,0.2835573430482968,4.490822759421178
0,0.8084602894771483,1,1,0.25350236644414664,7.4500451742616
0,0.15994080236692865,0,0,0.05591583405375963,8.697327156641977
0,0.2777640494772551,1,0,0.22262657319319332,7.345561224433075
0,0.3298158088563611,0,0,0.12240971397319167,11.352792300712974
0,0.6503655604954457,0,0,0.15506533832622468,7.74660120537366
2,0.7569947594896556,1,0,0.4749587435495486,5.646186936574716
1,0.7495266088079098,0,0,0.24681320213107685,7.864652199793392
1,0.5098740563064028,0,0,0.11268389119504157,6.643435473024688
0,0.8108205378381512,0,0,0.3392658065534105,6.922300503354794
0,0.43707808275747506,1,0,0.1607685086966036,5.603212159343025
1,0.1238805652955619,0,1,0.0,10.322540024510394
0,0.5644418416538133,0,0,0.1745867698458808,9.024305253886764
0,0.9523013846011067,0,0,0.3528039328390488,4.299929942234295
0,0.7929936513925113,0,0,0.18046919569447104,5.132002969779258
1,0.5787006476922424,0,0,0.11245281390866912,6.325260807451807
0,0.6468056603490969,0,0,0.2068232059912567,8.614305091702771
0,0.9305620270355727,1,0,0.323682685021211,3.576596983462754
1,0.4283427944349605,0,0,0.16893134363471368,2.6196756092198537
0,0.33139413894263736,1,1,0.1627398002935065,2.7719038055462994
0,0.977241565000449,1,0,0.302589985893592,4.060619970493578
0,0.8634431335103334,1,0,0.44013242522277823,3.753444488331037
0,0.3230435846186024,0,0,0.0,11.383542470859304
1,0.4637805973609228,0,0,0.23376805698967318,4.869187626182204
0,0.41507812900779906,1,0,0.2796787210132562,7.89054468891709
0,0.14909567867143392,0,0,0.04253967115792605,10.869825622757963
1,0.9578193238132591,0,1,0.2851848700043401,5.744981161651832
1,0.4043124312197588,1,0,0.16229152628173876,5.660165078346035
1,0.875329082637908,0,0,0.27547136462795785,2.0228399539840494
0,0.18935622768066507,0,0,0.0,8.927512298391019
0,0.5478708106372198,0,1,0.0522802524789252,14.384587034865238
2,0.02396138512426982,1,0,0.2473741857424601,-2.7914476692259607
1,0.7642204838423086,0,0,0.16531126374702176,5.0819248138930675
0,0.5809138982462784,1,1,0.2167618354181886,7.218202641481959
0,0.6255895834697527,0,1,0.08381909848854263,5.5755732604383015
0,0.05172088255465346,0,0,0.0,8.494639336621027
2,0.2110383302086154,0,0,0.265380204476757,6.8689510108226886
0,0.07433087235358016,0,0,0.06731372061708998,9.802371210398254
0,0.28891431580381177,0,0,0.12822923020567134,7.825261354985056
0,0.627439007682151,0,0,0.1840836969997291,8.94827074872346
1,0.5661859843173752,1,0,0.3109489609627334,1.3596909920187965
1,0.6121498216133903,0,1,0.1186558466646229,9.475796396060879
0,0.5492512713778943,0,0,0.21047628601609436,6.334135685521186
1,0.27302879567585936,0,0,0.06582092673011049,5.427848245673783
2,0.24450749734442523,1,1,0.2629679805019424,-2.0881873027780977
0,0.13705968353658127,0,1,0.0962139064772259,8.639398398742422
0,0.8490708749034921,0,0,0.2875976078920629,7.350087561944811
0,0.6164793585412445,1,0,0.3019829788472906,7.975417497011874
1,0.18651101250405977,0,0,0.04284680685782157,4.623763205386063
0,0.17720937982123952,0,0,0.03696025419946008,10.671574982341482
1,0.8730356015261367,0,0,0.2910103184232909,4.845371711249484
1,0.7427308637633193,1,0,0.36217941913157187,-1.6824450974047442
0,0.6593990799053714,0,0,0.17870084809756803,7.119791816181646
2,0.4068641075392998,0,0,0.39846706785635266,0.28213966100889776
0,0.26197556427851754,1,0,0.22534011645301047,9.563357889194899
0,0.9794507631128238,0,0,0.19053018392100876,9.567212279934115
1,0.7972395750228002,1,0,0.2956663600211655,2.924009866913645
1,0.3017792231362765,0,0,0.11062937352752399,-2.4758169563562022
0,0.8475647962784947,0,0,0.22383289109315466,4.392798060297171
1,0.7589319486146815,0,0,0.2642865506155217,6.3412836589535075
2,0.29708054987799837,0,1,0.1616016643423817,5.271272270473624
0,0.4265528542416397,0,0,0.06873495589271708,7.965623944599423
2,0.18595344539102665,0,0,0.2673068732284601,2.916901435743865
0,0.11105244437810935,0,0,0.046861263429329184,9.538636861489756
0,0.7227620328396968,1,0,0.41572771274128056,5.013070141432384
0,0.2675118573538666,0,0,0.15066339054455496,8.050683809791723
1,0.8200593657462536,1,0,0.2877420505322387,4.328800424653495
1,0.9956087115144261,1,1,0.35976442924209556,4.334103983434767
0,0.07661981392964867,1,1,0.15184450254008003,4.866011219695324
0,0.47303512508370027,1,0,0.276291882389904,3.400919677409904
1,0.8020625593108031,0,0,0.204300315282736,3.773369015117648
0,0.7889508965412335,1,0,0.32881272189016997,5.46693426266012
1,0.7599971583309685,1,0,0.19685153663656046,4.136450188068866
1,0.34899493530191095,1,1,0.23565345727148476,4.6916723518414045
0,0.4538532556850523,0,0,0.0,11.942843772254786
2,0.5949683573414702,1,0,0.3968875167669983,0.5497970835397299
0,0.9739405835732572,1,0,0.2650025890549497,6.339162939861685
2,0.3275472709384929,1,0,0.34046689712612244,3.5740558373730633
1,0.9231438877168577,0,1,0.1809229139227663,5.562616765659805
1,0.2693569181804941,0,0,0.04403170694028825,7.827840004180839
0,0.9890744654737046,1,0,0.2090910309627789,6.967781045530733
1,0.6702636868275917,0,0,0.19440602357257125,5.098378991917151
0,0.46351148035855094,0,0,0.24702428517310498,7.690630186751351
0,0.6133904280636049,1,0,0.2551140772702207,8.60300091590763
0,0.2725311690402068,0,0,0.15247278161933137,8.599757134416388
0,0.2741738575114666,0,0,0.18005401338013766,7.854229578281361
0,0.11355454384349384,0,0,0.0,8.525888536156922
1,0.11405029770539876,0,0,0.04994630196716371,7.445500433972758
1,0.34767174146891133,0,0,0.0557150677093422,5.530003395054247
0,0.7628554778963716,0,0,0.16225724368036612,9.36553102825605
1,0.6079711675981625,0,0,0.25669481857696397,5.301888931411511
0,0.10258456033102081,0,1,0.03170088638741377,8.891616871525335
1,0.852236524975911,1,0,0.3598884850474409,-0.670276335513921
1,0.6013676269900664,0,0,0.168078570099824,3.596922817848952
0,0.9608555767847797,0,1,0.13164348307017879,7.203109091866581
1,0.6701854674112075,0,0,0.2179428783431768,3.248397050327655
0,0.175174863704181,1,0,0.24766374131297725,6.929225717334565
0,0.47378336230782225,1,1,0.21062538326999733,10.57334762718775
1,0.6484975975472042,0,0,0.2041557375974376,4.34477394885465
0,0.028264701049977692,0,1,0.0,9.23145064104813
0,0.014910264154807895,0,0,0.08832523448842289,8.124233029119855
0,0.1294030005985679,1,0,0.24318129126603102,7.769903191130989
1,0.25166443504547076,0,0,0.12056216072266683,6.888216435005427
0,0.42954912352067554,0,0,0.04607066241029045,9.59817985640668
0,0.4874404737597884,1,0,0.32926956979072175,2.939620506573665
1,0.13802760893789678,1,1,0.08036432710539115,2.4215607026615076
1,0.6733915791158308,0,1,0.15406765716766174,6.118045893774959
0,0.5961380616965348,1,0,0.31687642576735287,5.911563174709047
0,0.2944640988411602,0,1,0.11287373587078176,9.064791529102285
0,0.013659883435292008,1,0,0.06272913609806612,8.828021165736079
0,0.07764791535329074,0,0,0.07139044587430504,6.983721693721543
0,0.3916947755108394,0,0,0.13089003564629834,9.560059469149536
1,0.15397435116568392,0,0,0.15274627961946236,6.274002407237734
1,0.37681960614797083,0,0,0.14830009835012564,3.8977207758588372
1,0.6281826045103551,0,0,0.24804240395431904,3.8058613251605427
0,0.5472374278792835,0,0,0.18644336557011437,9.894712026818032
1,0.23117588313739423,0,0,0.09252686639941798,3.982601772504503
0,0.3438224912587524,0,1,0.07845746932865846,14.299882385211998
2,0.6140311984486506,1,0,0.4989860855448533,0.11963451742467979
1,0.8608550280434487,0,0,0.15732441383362727,5.6267310680348706
0,0.7532134387388773,0,0,0.24594041325380206,7.52817202522643
1,0.5534000268334149,0,0,0.12929920580564364,7.542009350838752
0,0.3622929983164862,0,1,0.030334645450862084,8.934623773200416
1,0.36505127754180544,0,0,0.17418157383916974,4.865914893264517
0,0.8794173102643961,0,0,0.18172909930232956,11.451343755148798
0,0.0392435760405464,0,0,0.07670245105437552,8.443262401834126
1,0.987982644420261,0,0,0.22314945777606396,5.486967034802277
0,0.6643754108515623,1,0,0.16502824737548882,5.1593498691020425
1,0.6811376990723905,0,0,0.21011333881969554,5.837174244417853
0,0.037997837304742155,0,1,0.01391563110878791,11.049903820009805
1,0.6055292748912722,0,0,0.0756018292575135,9.76097638432353
1,0.484778060090447,1,0,0.2120261349411463,1.4290931405256133
0,0.10577890689406699,0,0,0.0,7.104251591409575
0,0.2779220107693591,1,0,0.24216889651869244,5.529067620286402
0,0.8903144562136512,0,0,0.2974625513782351,6.3860716076019495
0,0.5499884158659529,0,0,0.20247221342549987,8.349328215487814
0,0.41341657517390873,1,0,0.28213982287478634,6.786858068731286
1,0.07268215584081095,1,0,0.13864491088482148,8.420886864568509
2,0.7141215274023056,0,0,0.37017070603597985,1.1356636372032733
1,0.7028508233960326,0,0,0.19011673317209848,1.0582587595173356
1,0.6140436069725635,0,1,0.1320744471989537,5.467451123392967
1,0.5102626462206492,1,0,0.29992410226685595,3.3016625113117453
1,0.4337844022073727,0,0,0.19553125147383635,3.4964885080884813
0,0.5932710929879923,0,0,0.14916639911567267,9.274033712903853
2,0.2333954517284067,0,0,0.17629684977792892,3.864588272466382
1,0.9412590641776477,0,0,0.22888158610088674,5.688650799190745
0,0.5887945291802296,0,0,0.1567952415703517,10.328281975696902
0,0.31119244435437654,0,0,0.12646838287158313,8.822870368353996
0,0.4496798508851573,0,0,0.1815857661002376,9.642389184210419
0,0.8056847888768923,0,1,0.06540785950117561,5.878814829529961
1,0.16161606073029744,0,0,0.0487775345864857,4.685021139722782
0,0.2928356224602604,0,0,0.06037271502618005,8.83394961793844
0,0.6795080227365554,0,1,0.19844629398190064,6.402171368112239
2,0.3154892064822239,0,1,0.2026792966288254,3.391757631192584
0,0.792501681861466,0,0,0.18285615789420379,7.849664141691561
0,0.13045348717736083,0,1,0.05300578205780106,8.665685764379631
0,0.7626861704546085,1,0,0.27288691654512054,7.584514261424984
1,0.06835171485056624,0,0,0.0629106041302708,6.664358749587078
2,0.012592612667494785,0,1,0.24322208253910027,0.886803534372079
0,0.8982235188321621,0,1,0.2689592199607646,6.641681470956077
1,0.5813392169322986,0,0,0.14589862723331878,7.339251816011958
0,0.3518268970868115,0,0,0.11124728930938343,9.509440397962885
2,0.2325946369638504,0,0,0.21556750235622982,5.667340310519098
1,0.6168857832608161,0,0,0.07708389290015473,8.076461345009687
1,0.5090021835367382,0,0,0.20360990396218356,4.5929869105058225
0,0.9915977755299852,0,0,0.3693866609395853,9.915923610299636
2,0.9832159866537458,1,0,0.47447072544821056,2.2398648448128284
1,0.6350245661416096,1,0,0.23616522686385835,-0.46016092954654386
0,0.4428705061058905,1,1,0.1749317614041778,6.664107548950453
1,0.4911409691346621,0,0,0.15248049621836168,4.680477049301048
0,0.6824790662368619,1,0,0.22971930773702837,5.641293938868687
1,0.10157454423538137,1,1,0.09739098579786971,2.58857050347395
0,0.3283520738107182,1,0,0.2664152774590446,3.9858360157746926
1,0.07527224100360386,0,1,0.021423479924084346,8.630958639671825
0,0.07336075951691956,1,0,0.22819145330983293,3.838345254387801
0,0.19583924189423374,0,0,0.10740624102192184,9.32745920530467
0,0.4852532545932269,0,0,0.09260478747999945,6.560887520749683
0,0.7847743211627893,0,0,0.17815416539656992,11.113578300697654
0,0.48549589116587255,1,0,0.2595197814108986,5.983909458146379
0,0.33547661056086975,1,0,0.16096585831411858,8.20285750284657
0,0.08235299033675814,0,0,0.003854611421821294,10.359374671025488
0,0.5502955231831296,0,0,0.10044907696833966,8.68991906977026
0,0.27126858648317675,0,0,0.13004393668732614,9.096390308331468
1,0.6149341779171474,0,0,0.1546748348123026,8.77726816054112
0,0.9771877391324183,0,0,0.30455962938113107,5.768669643153337
2,0.11131432147755016,0,0,0.17744184514817818,-1.5182326460888067
1,0.21212539872193992,1,0,0.06955506634669557,2.8698300402033485
1,0.47309453809937474,0,0,0.13808365167971418,3.477155859219502
0,0.9686138153459295,0,0,0.3261005145888769,9.327224812286842
1,0.7718097762699956,1,0,0.3060904261014294,2.1998179995391993
0,0.8982291931628301,1,0,0.26104117647592257,7.566572756291484
0,0.3337148484757929,1,0,0.1355291398848213,6.9795500451941
0,0.9920384737785946,0,0,0.30830279045189346,7.5509297600359915
1,0.1028328160641574,1,0,0.1301947246407359,4.286332109527496
0,0.05297290604610083,0,0,0.13768434759204667,11.858573790863002
0,0.8556026270540281,1,0,0.35382519785336985,5.542453566027604
2,0.9272648702069862,1,1,0.39697453832116303,2.0425433929908925
1,0.09058535754610175,1,0,0.22647391372480238,5.278536427035936
0,0.1134274267458415,0,0,0.026490627686004853,9.461491815680317
0,0.033174157755773814,0,1,0.0,9.852130966395876
1,0.1045075626427241,1,0,0.12756424286132256,3.2238807254428647
0,0.20941981680028088,1,0,0.23032079593956714,8.72378808404035
0,0.970076618910001,0,0,0.300913673232067,5.710566581107465
0,0.6678602222396804,1,0,0.2637706813045405,4.443851093341728
2,0.7785530255185421,0,0,0.2622950395467511,2.3491516132762342
1,0.7761394036915221,0,0,0.12738955768190163,3.684578878242082
